# timestamp vx vy vz
225.422 -3.69374402829436 -0.130170481614965 0.00277106815056107
225.442 -3.69516065358935 0.0789686278258881 0.00280119331181654
225.462 -3.68475200168869 0.287855863250849 0.00281001420075476
225.482 -3.66254729686169 0.495821632984239 0.002797816282855
225.502 -3.6286157805443 0.702199365814651 0.0027642491468915
225.522 -3.58306654844495 0.906325970705154 0.00270837843517718
225.542 -3.52604675870949 1.10754689360549 0.0026292570763158
225.562 -3.45773984008601 1.30522117426432 0.00252649651794868
225.582 -3.37836532903073 1.49872190593935 0.00240031865699988
225.602 -3.28817886970804 1.68743623539743 0.00225155583968395
225.622 -3.18747196428847 1.87076548692473 0.00208168665926694
225.642 -3.07656922622667 2.04812652643981 0.00189322973155627
225.662 -2.95582563353938 2.2189531256066 0.00169013747036774
225.682 -2.82562627910344 2.38269608584464 0.00147783188530887
225.702 -2.68638637065581 2.53882323832913 0.00126320458176743
225.722 -2.53855103294714 2.68682014008863 0.00105443270584263
225.742 -2.3825931314318 2.82619773107998 0.000858954338487181
225.762 -2.21901109595783 2.95649999126328 0.00068144388965824
