# timestamp vx vy vz
320.078 -1.53160982488631 1.51417244988209 0.00386762663590095
320.098 -1.59072283226828 1.44034840632558 0.00460794540740372
320.118 -1.64533146785095 1.36541642093695 0.00532445716383867
320.138 -1.69549233380805 1.28968986078467 0.00601791324839444
320.158 -1.74128517774795 1.21346575656222 0.00668857309318326
320.178 -1.78280753494081 1.13702160411841 0.00733551009099128
320.198 -1.8201742412483 1.06061507368744 0.00795654849270269
320.218 -1.85351743312361 0.984484009888888 0.00854826340729792
320.238 -1.88298596710815 0.908846415387925 0.00910605166739796
320.258 -1.90873903429526 0.833900271157852 0.00962491135020471
320.278 -1.93093977479394 0.75982335674259 0.0101002212984509
320.298 -1.94975469722547 0.686773233916918 0.010527811985932
320.318 -1.96535367872353 0.614887246686464 0.0109039655175114
320.338 -1.97790976271824 0.544282724646223 0.0112254556991519
320.358 -1.9875969345615 0.475059219924128 0.0114899888082601
320.378 -1.99458789715236 0.407300744124637 0.0116966443640361
320.398 -1.99905386872113 0.341075971687242 0.0118459151975051
320.418 -2.00116458282937 0.276438239886457 0.0119397074515109
320.438 -2.00108804196822 0.213425898768901 0.0119812527614719
320.458 -1.99898780714014 0.152066160461037 0.0119741422435772
320.478 -1.99502028744053 0.0923789484769108 0.0119213604829884
320.498 -1.98933449365613 0.034377247655234 0.011825197714591
320.518 -1.98207203826498 -0.0219328958406282 0.011687249822987
320.538 -1.97336720813032 -0.0765522712326609 0.0115084906069022
320.558 -1.96334776413328 -0.129487366938268 0.011290066687582
320.578 -1.95213574080556 -0.18074923438035 0.0110340924172019
320.598 -1.93984751902331 -0.230353384697305 0.0107437221432659
320.618 -1.92659382600717 -0.278319788743034 0.0104231502086008
320.638 -1.91247974040887 -0.324672743757029 0.0100775570502364
320.658 -1.89760474826456 -0.369439406735421 0.00971251628696629
320.678 -1.88206279894807 -0.412648327802016 0.00933340180692659
320.698 -1.86594231025757 -0.454329316878386 0.00894533386646271
320.718 -1.8493261684156 -0.494513443683874 0.00855317909012993
320.738 -1.83229178808091 -0.533232985127406 0.00816154408521133
320.758 -1.81491177247906 -0.570520846617419 0.00777470520142985
320.778 -1.79725457353304 -0.606409983371804 0.00739653829065483
320.798 -1.77938455187512 -0.640933347809706 0.00703051232141913
320.818 -1.76136197684685 -0.674123889551533 0.00667968937892516
320.838 -1.74324307851064 -0.706014526142181 0.00634668402903205
320.858 -1.72508061977682 -0.736637821006563 0.00603321632222834
320.878 -1.70692446853076 -0.766025661405134 0.00573966479758795
320.898 -1.68882164964441 -0.794209229157116 0.00546502584676925
320.918 -1.67081634497629 -0.821219000640504 0.00520691371401466
320.938 -1.65294992015013 -0.847084784911417 0.00496170951739317
320.958 -1.63526121911951 -0.871836143016986 0.00472620048245835
320.978 -1.61778685873258 -0.895502807308243 0.00449921917591245
320.998 -1.60056125551061 -0.918114719559471 0.00428179252684951
321.018 -1.58361662564804 -0.939702030968208 0.00407714182675029
321.038 -1.56698300881856 -0.960295061974389 0.00389048113222182
321.058 -1.55068853004211 -0.979923860270857 0.00372679969510541
321.078 -1.53475966155192 -0.998617758813904 0.00358864439257026
321.098 -1.51922124660059 -1.0164053356424 0.00347591812986789
321.118 -1.5040964994601 -1.03331441387778 0.00338587984030869
321.138 -1.48940702462577 -1.0493720653575 0.00331333792292103
321.158 -1.47517302805999 -1.06460465060241 0.00325277805644733
321.178 -1.46141352843587 -1.07903785878425 0.00320049101335059
321.198 -1.44814637634129 -1.09269671135905 0.00315476609746318
321.218 -1.43538825427882 -1.10560556206711 0.0031158911439732
321.238 -1.42315469937664 -1.11778808822092 0.00308600774086356
321.258 -1.41146035320794 -1.12926719487213 0.00306751866464084
321.278 -1.40031921161031 -1.14006491897846 0.00306149531607838
321.298 -1.38974464739664 -1.15020242069166 0.00306753294163903
321.318 -1.3797494103551 -1.15969998335749 0.00308375063347383
321.338 -1.37034561929471 -1.16857702055552 0.00310690591226861
321.358 -1.36154467454694 -1.17685215353736 0.00313365513844431
321.378 -1.35335717046718 -1.18454328866475 0.00316181392337327
321.398 -1.34579288748037 -1.19166762444946 0.00319047171221529
321.418 -1.33886079208099 -1.19824165155322 0.00321999178391841
321.438 -1.33256904851636 -1.20428111374948 0.00325191487277952
321.458 -1.32692514730284 -1.20980057850208 0.00328789900562741
321.478 -1.32193603374203 -1.21481300754396 0.00332865933900641
321.498 -1.31760811960409 -1.21932971783883 0.00337387178074547
321.518 -1.3139472831277 -1.2233603815812 0.00342217298994363
321.538 -1.31095889268348 -1.22691304847568 0.00347126861758575
321.558 -1.30864806707104 -1.2299943908092 0.00351912395312455
321.578 -1.30701993581614 -1.23260994852325 0.00356515457107046
